user_id,age,gender,location,city_tier,occupation,device_type,income_level,marital_status,has_kids,language,total_clicks_30d,total_likes_30d,total_shares_30d,avg_dwell_time,bounce_rate,cart_add_30d,search_count_30d,weekend_ratio,night_owl_score,morning_bird_score,app_open_daily,notif_click_rate,last_active_days,avg_session_depth,churn_prob,avg_ticket_size,max_item_spend,total_ltv,discount_affinity,premium_affinity,return_rate,cod_user,wallet_user,loyalty_points,membership_level,aff_electronics,aff_fashion,aff_fitness,aff_home,aff_beauty,aff_groceries,aff_books,aff_gaming,aff_lifestyle,aff_travel,profile_bio,top_searched_brand,buying_intent_score,last_search_query
USR_2851,47,Female,Kolkata,Tier 3,Software Engineer,Windows,Medium,Single,0,English,211,18,4,102.31,0.5,30,100,0.28,0.64,0.99,4,0.05,21,20,0.95,2482,12081,448216,0.52,0.03,0.11,0,1,2183,Platinum,0.04,0.02,0.44,0.36,0.64,0.55,0.17,0.24,0.12,0.9,"Software Engineer from Kolkata, loves Fitness. Frequent Windows user.",Samsung,0.56,Best Tech products
USR_2852,32,Male,Hyderabad,Tier 3,Entrepreneur,Android,Ultra-High,Married,0,Regional,295,55,8,277.06,0.19,19,96,0.51,0.7,0.3,5,0.38,13,1,0.22,17231,38601,102467,0.37,0.19,0.14,0,1,495,Platinum,0.71,0.46,0.52,0.04,0.13,0.14,0.09,0.95,0.92,0.66,"Entrepreneur from Hyderabad, loves Fashion. Frequent Android user.",Samsung,0.03,Best Books products
USR_2853,20,Non-Binary,Hyderabad,Tier 2,Artist,Windows,Medium,Single,1,English,386,48,4,94.78,0.49,19,42,0.19,0.57,0.93,15,0.27,9,9,0.2,22140,45828,474796,0.34,0.34,0.08,1,0,4136,Gold,0.3,0.55,0.49,0.74,0.22,0.76,0.72,0.24,0.18,0.08,"Artist from Hyderabad, loves Home Decor. Frequent Windows user.",Nike,0.98,Best Books products
USR_2854,64,Non-Binary,Bangalore,Tier 2,Doctor,MacOS,Low,Single,0,Hindi,15,86,18,15.86,0.64,27,53,0.36,0.26,0.63,3,0.43,0,13,0.08,15497,27151,240289,0.26,0.65,0.21,1,1,142,Free,0.06,0.66,0.08,0.61,0.95,0.73,0.96,0.79,0.69,0.85,"Doctor from Bangalore, loves Fashion. Frequent MacOS user.",LG,0.99,Best Home Decor products
USR_2855,53,Non-Binary,Mumbai,Tier 3,Software Engineer,iOS,High,Single,0,Hindi,340,70,13,164.16,0.11,27,84,0.5,0.75,0.1,9,0.06,17,19,0.97,827,42397,455743,0.33,0.3,0.01,0,0,2185,Free,0.52,0.27,0.02,0.46,0.08,0.35,0.05,0.81,1.0,0.34,"Software Engineer from Mumbai, loves Tech. Frequent iOS user.",Apple,0.34,Best Home Decor products
USR_2856,40,Male,Bangalore,Tier 2,Software Engineer,Android,Ultra-High,Single,0,Hindi,296,66,11,294.81,0.63,6,30,0.52,0.96,0.66,5,0.22,8,17,0.28,8679,30243,222340,0.55,0.83,0.12,1,0,1743,Silver,0.8,0.42,0.61,0.6,0.92,0.43,0.97,0.4,0.06,0.14,"Software Engineer from Bangalore, loves Beauty. Frequent Android user.",LG,0.23,Best Beauty products
USR_2857,30,Male,Kolkata,Tier 1,Artist,iOS,High,Married,1,Hindi,406,20,6,219.09,0.23,16,20,0.12,0.67,0.84,11,0.42,19,18,0.8,7136,42546,290481,0.89,0.96,0.09,0,1,4486,Silver,0.47,0.72,0.21,0.78,0.32,0.26,0.26,0.84,0.55,0.59,"Artist from Kolkata, loves Home Decor. Frequent iOS user.",Nike,0.25,Best Books products
USR_2858,52,Non-Binary,Bangalore,Tier 2,Doctor,Android,Medium,Married,1,English,374,77,18,6.67,0.52,1,42,0.9,0.74,0.93,5,0.02,23,14,0.94,1309,13500,238878,0.74,0.73,0.08,1,1,849,Free,0.37,0.26,0.87,0.43,0.92,0.23,0.62,0.82,0.43,0.39,"Doctor from Bangalore, loves Fashion. Frequent Android user.",LG,0.6,Best Gaming products
USR_2859,23,Female,Pune,Tier 1,Doctor,iOS,Medium,Married,1,Regional,26,41,6,269.14,0.52,28,93,0.18,0.71,0.63,11,0.4,24,7,0.83,648,807,34802,0.79,0.12,0.06,1,0,4960,Gold,0.06,0.94,0.05,0.65,0.95,0.05,0.85,0.92,0.06,0.91,"Doctor from Pune, loves Fitness. Frequent iOS user.",LG,0.68,Best Fashion products
USR_2860,43,Female,Pune,Tier 3,Artist,Android,Medium,Married,1,Regional,261,56,13,231.27,0.68,25,25,0.86,0.7,0.38,2,0.12,1,14,0.31,21731,39585,409783,0.32,0.97,0.05,0,1,2846,Free,0.42,0.69,0.14,0.39,0.69,0.54,0.51,0.27,0.32,0.08,"Artist from Pune, loves Fitness. Frequent Android user.",Apple,0.6,Best Gaming products
USR_2861,37,Non-Binary,Mumbai,Tier 3,Software Engineer,MacOS,Ultra-High,Single,1,Hindi,330,95,18,5.6,0.47,10,68,0.84,0.78,0.86,6,0.43,30,15,0.44,20271,22632,35420,0.45,0.2,0.27,1,1,3636,Silver,0.65,0.15,0.45,0.16,0.25,0.57,0.55,0.37,0.74,0.17,"Software Engineer from Mumbai, loves Fashion. Frequent MacOS user.",LG,0.44,Best Books products
USR_2862,41,Non-Binary,Delhi,Tier 1,Artist,iOS,Medium,Single,1,Regional,170,32,9,197.17,0.35,11,92,0.65,0.07,0.67,8,0.05,27,5,0.56,7867,10745,152770,0.67,0.18,0.08,0,1,1965,Platinum,0.6,0.35,0.89,0.82,0.15,0.71,0.93,0.46,0.55,0.77,"Artist from Delhi, loves Fashion. Frequent iOS user.",Apple,0.94,Best Beauty products
USR_2863,65,Female,Delhi,Tier 2,Teacher,Windows,Ultra-High,Married,0,Hindi,134,40,16,68.77,0.78,22,42,0.25,0.95,0.75,10,0.4,2,17,0.88,4264,29307,234636,0.66,0.78,0.23,1,1,75,Free,0.69,0.33,0.5,0.73,0.74,0.67,0.09,0.74,0.66,0.44,"Teacher from Delhi, loves Gaming. Frequent Windows user.",LG,0.3,Best Tech products
USR_2864,28,Male,Chennai,Tier 3,Teacher,MacOS,Medium,Single,0,Regional,487,45,14,267.0,0.67,17,70,0.55,0.33,0.62,1,0.15,8,7,0.54,19326,43337,412729,0.51,0.45,0.17,1,0,1426,Free,0.8,0.46,0.87,0.82,0.49,0.04,0.33,0.0,0.99,0.63,"Teacher from Chennai, loves Home Decor. Frequent MacOS user.",LG,0.75,Best Home Decor products
USR_2865,45,Non-Binary,Mumbai,Tier 2,Teacher,Windows,Medium,Married,1,Hindi,111,22,2,183.85,0.37,0,21,0.55,0.78,0.08,14,0.25,2,3,0.84,9998,30785,284184,0.11,0.76,0.01,0,0,4389,Gold,0.09,0.33,0.39,0.87,0.31,0.4,0.8,0.84,0.45,0.37,"Teacher from Mumbai, loves Tech. Frequent Windows user.",Nike,0.1,Best Beauty products
USR_2866,60,Male,Chennai,Tier 2,Artist,MacOS,Ultra-High,Single,1,Regional,231,77,11,21.47,0.74,25,23,0.57,0.06,0.43,14,0.28,16,4,0.54,5728,7059,318882,0.81,0.45,0.21,1,0,1407,Free,0.58,0.34,0.17,0.61,0.41,0.46,0.01,0.47,0.63,0.52,"Artist from Chennai, loves Tech. Frequent MacOS user.",Nike,0.03,Best Fashion products
USR_2867,52,Male,Mumbai,Tier 3,Entrepreneur,Android,Ultra-High,Single,0,Regional,454,96,5,195.06,0.77,10,66,0.76,0.1,0.38,12,0.46,4,20,0.92,1473,21860,366458,0.63,0.31,0.01,1,0,1074,Free,0.09,0.79,0.33,0.6,0.2,0.42,0.24,0.69,0.06,0.73,"Entrepreneur from Mumbai, loves Home Decor. Frequent Android user.",Zara,0.32,Best Beauty products
USR_2868,31,Female,Bangalore,Tier 3,Student,Windows,High,Married,1,Regional,434,54,5,293.01,0.69,16,25,0.89,0.48,0.92,14,0.01,8,14,0.16,20810,27260,68232,0.47,0.68,0.29,1,1,635,Platinum,0.68,0.69,0.64,0.99,0.76,0.85,0.73,0.49,0.57,0.95,"Student from Bangalore, loves Books. Frequent Windows user.",Apple,0.57,Best Fashion products
USR_2869,65,Female,Delhi,Tier 3,Teacher,MacOS,Ultra-High,Married,1,Regional,27,89,16,265.44,0.29,10,85,0.54,0.93,0.96,11,0.4,29,17,0.1,2503,35669,42716,0.38,0.52,0.03,1,0,3145,Gold,0.91,0.98,0.02,0.69,0.77,0.0,0.81,0.84,0.2,0.64,"Teacher from Delhi, loves Gaming. Frequent MacOS user.",LG,0.11,Best Beauty products
USR_2870,29,Female,Delhi,Tier 3,Student,Windows,Ultra-High,Married,1,Regional,13,50,19,168.14,0.7,5,13,0.42,0.72,0.68,10,0.37,2,15,0.52,21072,46500,361989,0.6,0.21,0.24,0,1,1984,Free,0.56,0.5,0.66,0.73,0.01,0.33,0.41,0.26,0.28,0.15,"Student from Delhi, loves Home Decor. Frequent Windows user.",Samsung,0.76,Best Books products
USR_2871,18,Non-Binary,Kolkata,Tier 2,Teacher,Android,Medium,Single,1,Hindi,18,12,5,185.27,0.62,29,77,0.38,0.6,0.32,7,0.08,27,19,0.56,17475,28120,10044,0.44,0.24,0.22,0,0,170,Platinum,0.21,0.22,0.17,0.12,0.96,0.13,0.14,0.18,0.52,0.31,"Teacher from Kolkata, loves Gaming. Frequent Android user.",Zara,0.49,Best Home Decor products
USR_2872,33,Female,Mumbai,Tier 3,Student,MacOS,Low,Married,0,English,253,32,18,242.76,0.6,11,50,0.59,0.94,0.53,2,0.23,19,11,0.14,11677,39884,495372,0.25,0.95,0.23,0,1,1466,Platinum,0.15,0.24,0.21,0.57,0.86,0.25,0.35,0.32,0.9,0.2,"Student from Mumbai, loves Home Decor. Frequent MacOS user.",LG,0.28,Best Fashion products
USR_2873,31,Non-Binary,Chennai,Tier 1,Teacher,iOS,Medium,Married,1,Regional,307,58,8,130.34,0.17,28,36,0.27,0.78,0.64,14,0.5,28,9,0.04,12705,18854,91374,0.42,0.56,0.08,0,0,2823,Silver,0.75,0.64,0.65,0.42,0.94,0.2,0.73,0.32,0.14,0.55,"Teacher from Chennai, loves Tech. Frequent iOS user.",Samsung,0.46,Best Gaming products
USR_2874,46,Non-Binary,Bangalore,Tier 3,Software Engineer,Windows,High,Married,1,Hindi,279,26,7,102.29,0.37,27,47,0.34,0.07,0.22,3,0.4,4,3,0.1,13789,16603,333034,0.83,0.7,0.29,0,1,1047,Free,0.35,0.03,0.82,0.45,0.3,0.25,0.43,0.83,0.18,0.06,"Software Engineer from Bangalore, loves Books. Frequent Windows user.",Apple,0.9,Best Fitness products
USR_2875,54,Female,Pune,Tier 1,Teacher,Android,Low,Single,1,Regional,312,99,11,195.88,0.17,11,85,0.58,0.12,0.54,9,0.41,10,10,0.16,2121,49399,123799,0.14,0.48,0.18,0,1,3431,Gold,0.17,0.2,0.44,0.12,0.2,0.1,0.87,0.27,0.14,0.39,"Teacher from Pune, loves Fashion. Frequent Android user.",Nike,0.65,Best Books products
USR_2876,54,Non-Binary,Mumbai,Tier 3,Entrepreneur,iOS,High,Single,1,English,273,65,5,49.28,0.42,18,44,0.41,0.62,0.05,12,0.29,5,3,0.41,5531,17444,314633,0.47,0.82,0.24,1,1,2664,Silver,0.19,0.64,0.91,0.24,0.94,0.18,0.2,0.5,0.69,1.0,"Entrepreneur from Mumbai, loves Home Decor. Frequent iOS user.",Nike,0.09,Best Books products
USR_2877,37,Female,Mumbai,Tier 3,Entrepreneur,MacOS,Ultra-High,Single,1,Regional,310,74,18,273.27,0.22,21,87,0.56,0.86,0.93,14,0.05,21,4,0.73,14199,41099,356684,0.38,0.77,0.17,1,0,3058,Free,0.84,0.04,0.91,0.84,0.19,0.91,0.76,0.0,0.49,0.76,"Entrepreneur from Mumbai, loves Fashion. Frequent MacOS user.",Samsung,0.47,Best Books products
USR_2878,62,Non-Binary,Delhi,Tier 1,Software Engineer,MacOS,High,Single,0,Hindi,119,36,5,89.92,0.75,14,61,0.65,0.28,0.28,4,0.37,21,5,0.37,4864,44855,490951,0.12,0.05,0.03,0,1,3257,Free,0.37,0.02,0.2,0.39,0.35,0.1,0.63,0.12,0.68,0.81,"Software Engineer from Delhi, loves Fashion. Frequent MacOS user.",LG,0.59,Best Gaming products
USR_2879,64,Male,Chennai,Tier 2,Doctor,Windows,Ultra-High,Married,1,English,139,30,13,213.37,0.38,26,52,0.38,0.39,0.83,12,0.23,0,7,0.1,21464,44563,190352,0.85,0.1,0.19,1,1,616,Platinum,0.27,0.77,0.79,0.75,0.22,0.83,0.33,0.48,0.86,0.01,"Doctor from Chennai, loves Home Decor. Frequent Windows user.",Nike,0.43,Best Beauty products
USR_2880,30,Non-Binary,Delhi,Tier 1,Doctor,iOS,Ultra-High,Married,0,Hindi,256,5,11,56.4,0.41,13,78,0.28,0.29,0.49,4,0.32,9,9,0.15,22926,41542,209645,0.17,0.02,0.29,1,0,2238,Silver,0.2,0.23,0.91,0.82,0.26,0.51,0.83,0.14,0.77,0.98,"Doctor from Delhi, loves Home Decor. Frequent iOS user.",Apple,0.39,Best Beauty products
USR_2881,40,Non-Binary,Mumbai,Tier 2,Entrepreneur,MacOS,Ultra-High,Single,1,English,175,38,14,254.93,0.27,18,98,0.81,0.91,0.67,13,0.25,1,14,0.66,11703,14710,100033,0.72,0.96,0.26,0,1,4163,Platinum,0.32,0.17,0.73,0.17,0.26,0.21,0.58,0.37,0.48,0.4,"Entrepreneur from Mumbai, loves Home Decor. Frequent MacOS user.",Nike,0.54,Best Home Decor products
USR_2882,41,Non-Binary,Chennai,Tier 2,Entrepreneur,iOS,Medium,Single,0,Hindi,498,67,20,196.36,0.57,10,35,0.48,0.9,0.44,11,0.36,2,3,0.21,19470,45108,145832,0.15,0.79,0.23,1,0,2528,Free,0.26,0.63,0.33,0.93,0.68,0.3,0.36,0.24,0.86,0.13,"Entrepreneur from Chennai, loves Gaming. Frequent iOS user.",Zara,0.75,Best Tech products
USR_2883,43,Female,Delhi,Tier 2,Doctor,Android,Ultra-High,Single,1,English,298,72,2,125.47,0.12,21,13,0.14,0.96,0.48,3,0.19,19,5,0.32,15729,19893,473674,0.87,0.81,0.01,0,1,635,Free,0.49,0.14,0.08,0.34,0.42,0.55,0.22,0.05,0.22,0.32,"Doctor from Delhi, loves Books. Frequent Android user.",Nike,0.77,Best Books products
USR_2884,61,Female,Bangalore,Tier 3,Teacher,Android,Ultra-High,Married,0,Regional,37,92,4,10.5,0.49,19,59,0.81,0.33,0.63,8,0.33,19,4,0.18,11102,30238,454682,0.6,0.34,0.0,1,0,4078,Platinum,0.1,0.53,0.08,0.13,0.37,0.93,0.7,0.45,0.71,0.66,"Teacher from Bangalore, loves Books. Frequent Android user.",Zara,0.59,Best Home Decor products
USR_2885,38,Male,Pune,Tier 1,Doctor,MacOS,Medium,Married,1,Hindi,290,51,8,254.37,0.65,6,51,0.51,0.5,0.07,10,0.28,18,3,0.84,12627,23758,63662,0.71,0.18,0.12,0,0,733,Platinum,0.9,0.81,0.04,0.4,0.4,0.19,0.84,0.17,0.91,0.6,"Doctor from Pune, loves Beauty. Frequent MacOS user.",Apple,0.25,Best Books products
USR_2886,64,Non-Binary,Kolkata,Tier 2,Software Engineer,MacOS,Ultra-High,Single,1,Hindi,424,92,10,148.87,0.62,28,53,0.66,0.22,0.79,6,0.04,8,15,0.75,9668,23017,140619,0.51,0.22,0.02,0,0,2572,Gold,0.25,0.49,0.34,0.22,0.48,0.21,0.29,0.97,0.5,0.98,"Software Engineer from Kolkata, loves Fashion. Frequent MacOS user.",Zara,0.56,Best Gaming products
USR_2887,36,Male,Delhi,Tier 2,Software Engineer,iOS,Medium,Single,0,English,203,76,6,185.36,0.2,22,69,0.69,0.75,0.22,8,0.13,24,1,0.37,17391,26420,440413,0.79,0.3,0.1,1,1,4771,Silver,0.81,0.3,0.81,0.43,0.6,0.65,0.8,0.36,0.13,0.14,"Software Engineer from Delhi, loves Gaming. Frequent iOS user.",Zara,0.23,Best Fashion products
USR_2888,30,Female,Bangalore,Tier 1,Software Engineer,iOS,High,Single,1,Hindi,272,44,5,77.2,0.56,13,36,0.45,0.12,0.59,6,0.45,13,2,0.99,12330,39301,189119,0.88,0.65,0.22,0,1,3220,Gold,0.37,0.49,0.28,0.54,0.67,0.79,0.71,0.37,0.32,1.0,"Software Engineer from Bangalore, loves Fashion. Frequent iOS user.",Nike,0.16,Best Fashion products
USR_2889,29,Female,Kolkata,Tier 1,Artist,MacOS,Ultra-High,Married,0,English,216,14,12,178.97,0.13,29,34,0.83,0.14,0.54,15,0.22,21,18,0.42,20004,41695,359156,0.62,0.41,0.27,0,1,4238,Free,0.19,0.3,0.55,0.12,0.63,0.08,0.06,0.55,0.31,0.5,"Artist from Kolkata, loves Beauty. Frequent MacOS user.",Nike,0.43,Best Books products
USR_2890,31,Non-Binary,Delhi,Tier 3,Software Engineer,MacOS,Low,Single,1,Hindi,318,57,20,29.44,0.68,1,52,0.67,0.28,0.1,9,0.47,30,3,0.22,21037,26919,158713,0.76,0.35,0.21,0,0,1897,Silver,0.26,0.78,0.32,0.67,0.71,0.56,0.96,0.24,0.53,0.74,"Software Engineer from Delhi, loves Tech. Frequent MacOS user.",Samsung,0.72,Best Beauty products
USR_2891,44,Non-Binary,Mumbai,Tier 2,Software Engineer,Android,High,Married,1,Regional,146,64,5,114.89,0.27,7,35,0.39,0.68,0.07,11,0.12,29,2,0.4,15168,20719,413366,0.78,0.52,0.17,1,0,1336,Gold,0.59,0.65,0.13,0.25,0.87,0.62,0.66,0.68,0.15,0.21,"Software Engineer from Mumbai, loves Fitness. Frequent Android user.",Apple,0.76,Best Gaming products
USR_2892,60,Non-Binary,Hyderabad,Tier 1,Doctor,Android,Medium,Single,1,English,223,20,3,128.61,0.26,4,97,0.86,0.9,0.67,14,0.14,17,11,0.47,21419,43779,116586,0.87,0.19,0.22,1,0,4938,Free,0.91,0.03,0.49,0.05,0.52,0.62,0.82,0.47,0.81,0.19,"Doctor from Hyderabad, loves Tech. Frequent Android user.",Zara,0.39,Best Books products
USR_2893,18,Female,Bangalore,Tier 1,Entrepreneur,iOS,Low,Single,1,Hindi,64,75,2,246.04,0.77,11,63,0.55,0.63,0.49,10,0.46,0,19,0.0,4918,31684,11345,0.71,0.99,0.16,1,1,2313,Free,0.09,0.96,0.17,0.31,0.67,0.32,0.6,0.64,0.32,0.05,"Entrepreneur from Bangalore, loves Gaming. Frequent iOS user.",Samsung,0.5,Best Home Decor products
USR_2894,42,Male,Mumbai,Tier 1,Student,iOS,Ultra-High,Single,0,Regional,484,96,8,100.36,0.61,27,67,0.16,0.5,0.57,5,0.32,12,6,0.87,1461,49669,480534,0.76,0.79,0.19,1,1,4855,Platinum,0.74,0.05,0.53,0.39,0.24,0.89,0.11,0.73,0.32,0.85,"Student from Mumbai, loves Fashion. Frequent iOS user.",Apple,0.28,Best Gaming products
USR_2895,53,Female,Kolkata,Tier 3,Entrepreneur,iOS,High,Married,0,Regional,206,43,18,186.57,0.76,20,74,0.58,0.88,0.09,4,0.41,18,17,0.38,13456,34248,444351,0.58,0.46,0.14,0,0,2761,Platinum,0.37,0.63,0.23,0.31,0.08,0.26,0.94,0.39,0.26,0.5,"Entrepreneur from Kolkata, loves Home Decor. Frequent iOS user.",LG,0.76,Best Beauty products
USR_2896,36,Male,Delhi,Tier 2,Entrepreneur,iOS,High,Married,0,English,188,5,12,62.93,0.32,29,65,0.67,0.21,0.62,5,0.16,10,1,0.95,1360,42906,190285,0.22,0.3,0.27,1,0,587,Free,0.82,0.88,0.72,0.12,0.27,0.81,0.23,0.56,0.18,0.34,"Entrepreneur from Delhi, loves Fashion. Frequent iOS user.",Nike,0.64,Best Tech products
USR_2897,64,Non-Binary,Chennai,Tier 3,Software Engineer,Android,Low,Married,1,Hindi,463,64,18,73.29,0.47,21,34,0.16,0.47,0.1,8,0.43,8,20,0.09,19770,40827,420871,0.72,0.6,0.26,1,1,1802,Silver,0.37,0.81,0.87,0.94,0.16,0.46,0.06,0.37,0.49,0.26,"Software Engineer from Chennai, loves Gaming. Frequent Android user.",Apple,0.42,Best Home Decor products
USR_2898,58,Female,Chennai,Tier 2,Doctor,Android,High,Married,1,Hindi,294,15,14,132.94,0.25,24,50,0.31,0.01,0.21,14,0.44,15,18,0.25,2047,33263,430879,0.18,0.45,0.04,0,1,3740,Free,0.84,0.95,0.6,0.01,0.04,0.9,0.44,0.97,0.66,0.45,"Doctor from Chennai, loves Books. Frequent Android user.",Zara,0.51,Best Tech products
USR_2899,47,Non-Binary,Bangalore,Tier 1,Entrepreneur,Windows,Ultra-High,Married,0,Regional,269,29,11,189.89,0.59,7,63,0.82,0.58,0.57,10,0.37,24,14,0.27,14085,45509,61684,0.26,0.75,0.04,0,0,4853,Silver,0.9,0.17,0.83,0.4,0.43,0.63,0.37,0.37,0.29,0.49,"Entrepreneur from Bangalore, loves Books. Frequent Windows user.",Nike,0.95,Best Tech products
USR_2900,53,Non-Binary,Bangalore,Tier 3,Teacher,Android,Ultra-High,Married,0,Hindi,121,78,18,233.12,0.3,14,27,0.62,0.04,0.47,10,0.15,6,19,0.49,18141,21026,197886,0.24,0.04,0.28,1,1,4034,Silver,0.66,0.02,0.07,0.3,0.99,0.9,0.42,0.6,0.03,0.35,"Teacher from Bangalore, loves Books. Frequent Android user.",Samsung,0.8,Best Gaming products
USR_2901,29,Male,Pune,Tier 3,Student,Android,Ultra-High,Single,1,English,143,46,18,115.91,0.45,5,41,0.67,0.82,0.82,5,0.09,11,19,0.42,2467,32303,313197,0.65,1.0,0.23,0,1,4200,Platinum,0.81,0.01,0.37,0.75,0.77,0.72,0.32,0.53,0.51,0.18,"Student from Pune, loves Fitness. Frequent Android user.",LG,0.36,Best Gaming products
USR_2902,46,Female,Pune,Tier 2,Doctor,Android,Low,Married,0,Regional,251,85,14,148.01,0.13,23,71,0.68,0.53,0.0,2,0.28,22,14,0.28,14598,19291,85816,0.73,0.9,0.08,1,1,4056,Silver,0.87,0.29,0.13,0.45,0.56,0.34,0.49,0.58,0.11,0.47,"Doctor from Pune, loves Home Decor. Frequent Android user.",Zara,0.72,Best Books products
USR_2903,45,Female,Kolkata,Tier 1,Student,Android,Ultra-High,Married,0,English,358,80,9,39.2,0.76,11,9,0.88,0.18,0.5,3,0.43,23,18,0.08,13878,45035,53198,0.24,0.43,0.27,1,0,251,Platinum,0.55,0.44,0.11,0.11,0.06,0.76,0.9,0.15,0.63,0.54,"Student from Kolkata, loves Tech. Frequent Android user.",Samsung,0.99,Best Gaming products
USR_2904,20,Female,Hyderabad,Tier 2,Entrepreneur,Android,High,Married,0,English,79,42,11,105.49,0.44,17,63,0.84,0.88,0.19,1,0.23,30,10,0.31,8440,36731,450169,0.32,0.22,0.3,0,0,2766,Silver,0.43,0.01,0.31,0.73,0.29,0.74,0.52,0.57,0.04,0.61,"Entrepreneur from Hyderabad, loves Home Decor. Frequent Android user.",Samsung,0.93,Best Fitness products
USR_2905,50,Female,Pune,Tier 1,Teacher,Android,Ultra-High,Single,0,Regional,49,15,6,167.14,0.7,12,21,0.38,0.1,0.6,9,0.15,16,5,0.11,2923,5680,242901,0.11,0.19,0.1,1,0,2490,Platinum,0.46,0.52,0.09,0.83,0.84,0.11,0.41,0.75,0.12,0.86,"Teacher from Pune, loves Fitness. Frequent Android user.",Zara,0.91,Best Books products
USR_2906,64,Female,Mumbai,Tier 3,Artist,Windows,Ultra-High,Single,1,English,304,45,13,90.54,0.46,2,64,0.33,0.82,0.33,7,0.47,16,6,0.38,20257,27290,414092,0.36,0.77,0.22,0,0,3089,Gold,0.64,0.38,0.84,0.66,0.38,0.38,0.24,0.23,0.75,0.96,"Artist from Mumbai, loves Home Decor. Frequent Windows user.",Apple,0.75,Best Fashion products
USR_2907,35,Female,Kolkata,Tier 1,Doctor,MacOS,Ultra-High,Married,0,English,179,67,19,92.15,0.26,7,16,0.7,0.88,0.19,12,0.36,1,17,0.89,734,9003,106680,0.56,0.96,0.09,1,1,1671,Silver,0.51,0.22,0.78,0.99,0.34,0.77,1.0,0.57,0.64,0.39,"Doctor from Kolkata, loves Gaming. Frequent MacOS user.",Zara,0.37,Best Beauty products
USR_2908,37,Non-Binary,Mumbai,Tier 2,Teacher,MacOS,Ultra-High,Single,1,English,23,92,12,106.39,0.3,29,76,0.46,0.31,0.26,13,0.03,21,12,0.1,6229,44605,399389,0.15,0.46,0.08,0,1,1848,Gold,0.94,0.31,0.19,0.74,0.68,0.44,0.67,0.54,0.94,0.34,"Teacher from Mumbai, loves Books. Frequent MacOS user.",Samsung,0.09,Best Books products
USR_2909,59,Non-Binary,Kolkata,Tier 3,Doctor,MacOS,Medium,Married,1,Hindi,104,31,18,265.62,0.63,14,85,0.31,0.56,0.89,8,0.06,10,20,0.54,5950,8116,173194,0.8,0.11,0.29,1,1,431,Silver,0.9,0.44,0.23,0.19,0.97,0.02,0.71,0.98,0.87,0.21,"Doctor from Kolkata, loves Fashion. Frequent MacOS user.",Zara,0.75,Best Fitness products
USR_2910,37,Male,Pune,Tier 3,Software Engineer,MacOS,Ultra-High,Single,0,Regional,86,83,15,86.61,0.14,1,98,0.47,0.57,0.53,15,0.46,14,11,0.01,18963,35144,453525,0.9,0.52,0.21,0,1,764,Gold,0.51,0.07,0.78,0.76,0.67,0.4,0.47,0.59,0.82,0.5,"Software Engineer from Pune, loves Fashion. Frequent MacOS user.",LG,0.31,Best Books products
USR_2911,28,Female,Delhi,Tier 2,Student,iOS,Ultra-High,Married,1,English,381,40,1,261.62,0.17,25,83,0.84,0.03,0.53,5,0.32,26,11,0.88,5735,37430,207942,0.76,0.69,0.03,1,1,2865,Free,0.75,0.53,0.91,0.43,0.95,0.28,0.7,0.86,0.64,0.58,"Student from Delhi, loves Books. Frequent iOS user.",Apple,0.47,Best Fitness products
USR_2912,52,Male,Pune,Tier 3,Entrepreneur,MacOS,Medium,Married,1,Regional,99,46,1,249.92,0.19,11,29,0.37,0.45,0.13,14,0.16,7,11,0.94,23355,24814,48334,0.56,0.17,0.23,0,1,3301,Free,0.74,0.58,0.03,0.86,0.06,0.67,0.32,0.62,0.84,0.62,"Entrepreneur from Pune, loves Beauty. Frequent MacOS user.",Zara,0.58,Best Tech products
USR_2913,48,Non-Binary,Delhi,Tier 2,Software Engineer,Android,Medium,Married,1,Hindi,127,91,8,216.57,0.13,21,56,0.36,0.92,0.62,1,0.41,3,17,0.94,14107,42937,496557,0.48,0.54,0.17,1,0,2233,Gold,0.44,0.18,0.59,0.16,0.01,0.07,0.06,0.97,0.41,0.08,"Software Engineer from Delhi, loves Tech. Frequent Android user.",Nike,0.41,Best Home Decor products
USR_2914,52,Non-Binary,Delhi,Tier 3,Artist,Android,Low,Single,1,Hindi,359,23,4,87.73,0.42,5,49,0.42,0.56,0.53,4,0.19,26,3,0.17,18410,47156,436642,0.42,0.22,0.27,1,0,4556,Platinum,0.27,0.83,0.69,0.24,0.31,0.48,0.32,0.27,0.47,0.65,"Artist from Delhi, loves Fashion. Frequent Android user.",LG,0.7,Best Gaming products
USR_2915,23,Non-Binary,Mumbai,Tier 3,Artist,Windows,Medium,Single,0,Hindi,470,73,7,47.48,0.16,10,99,0.75,0.39,0.66,2,0.34,13,2,0.08,9734,33084,213115,0.34,0.02,0.29,1,1,4833,Platinum,0.12,0.58,0.26,0.93,0.77,0.23,0.47,0.91,0.15,0.25,"Artist from Mumbai, loves Beauty. Frequent Windows user.",Nike,0.49,Best Fashion products
USR_2916,54,Non-Binary,Bangalore,Tier 3,Software Engineer,Windows,High,Single,1,English,166,68,6,155.53,0.36,5,37,0.53,0.8,0.82,7,0.35,15,15,0.49,5213,9640,244869,0.44,0.24,0.0,1,1,911,Free,0.38,0.96,0.56,0.85,0.01,0.95,0.82,0.94,0.65,0.24,"Software Engineer from Bangalore, loves Fitness. Frequent Windows user.",Zara,0.36,Best Beauty products
